,price_log,age_log,mileage_log,model,model_ref_price_log,origin,origin_multiplier,province_clean,province_scoli
13325,8.987196820661973,2.6390573296152584,10.491274217438248,Wave,9.975342989636557,Nhật Bản,3,Hà Nội,100.0
13327,10.126631103850338,1.9459101490553132,10.596634733096073,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13328,9.615805480084347,2.302585092994046,10.799575577092764,Lead,10.677984278792396,Việt Nam,1,Cần Thơ,91.26
13330,11.156250521031495,0.0,8.197538739721184,SH,11.6952282715884,Việt Nam,1,Tây Ninh,90.02
13334,10.308952660644293,2.1972245773362196,10.714417768752456,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
13335,10.819778284410283,1.0986122886681098,9.798127036878302,SH Mode,11.02825479868109,Đang cập nhật,1,Đắk Lắk,90.04
13339,10.221941283654663,1.6094379124341003,9.472704636443673,Satria,10.887249999525295,Nước khác,1,Bình Dương,94.25
13341,10.184900011974314,1.0986122886681098,9.472704636443673,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
13342,10.933106969717286,2.0794415416798357,10.668955394675699,Vario,10.77874793485229,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13344,11.225243392518447,1.0986122886681098,9.680344001221918,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
13345,9.852194258148577,1.9459101490553132,9.903487552536127,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
13350,9.190137664658664,1.3862943611198906,9.42100640177928,Blade,9.94270826568941,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13351,9.711115659888671,1.9459101490553132,10.714417768752456,Exciter,10.834863921828324,Nhật Bản,3,Thừa Thiên - Huế,93.65
13354,8.987196820661973,2.6390573296152584,11.350406535472453,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
13356,10.239959789157341,0.6931471805599453,10.545341438708522,Satria,10.887249999525295,Đang cập nhật,1,Đồng Nai,93.54
13359,9.998797732340453,1.0986122886681098,9.210340371976184,Winner,10.736396675471232,Việt Nam,1,Đà Nẵng,93.51
13360,10.239959789157341,0.6931471805599453,10.545341438708522,Satria,10.887249999525295,Đang cập nhật,1,Đồng Nai,93.54
13361,9.769956159911606,2.1972245773362196,10.668955394675699,Winner,10.736396675471232,Nhật Bản,3,Đồng Nai,93.54
13362,9.9281801651265,2.70805020110221,13.031976856473577,Future,10.371614421769003,Nhật Bản,3,Bình Dương,94.25
13363,10.505067539570582,1.791759469228055,10.308952660644293,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13364,8.006367567650246,2.772588722239781,12.611537753638338,Nouvo,10.46310334047155,Việt Nam,1,TP. Hồ Chí Minh,98.44
13365,8.160518247477505,2.772588722239781,11.002099841204238,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
13367,8.612503371220562,2.8903717578961645,11.002099841204238,Jupiter,10.257659366256743,Việt Nam,1,Bình Dương,94.25
13368,8.987196820661973,3.295836866004329,9.95227771670556,Mio,10.165851817003619,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13371,8.699514748210191,2.6390573296152584,12.611537753638338,Sirius,9.934743942186682,Việt Nam,1,Sóc Trăng,87.82
13375,11.06663836234181,2.0794415416798357,11.002099841204238,SH,11.6952282715884,Việt Nam,1,Đồng Nai,93.54
13377,10.63344870621879,2.6390573296152584,11.512915464920228,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
13379,10.778956289890028,2.302585092994046,11.512915464920228,SH,11.6952282715884,Việt Nam,1,Đà Nẵng,93.51
13380,9.287301413112312,2.5649493574615367,10.571316925111784,Vision,10.451319901931214,Thái Lan,2,TP. Hồ Chí Minh,98.44
13381,8.476371196895983,2.995732273553991,12.611537753638338,Nouvo,10.46310334047155,Nước khác,1,Đắk Lắk,90.04
13385,10.950806546816688,1.0986122886681098,8.648221453822641,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
13386,10.325481962595504,2.1972245773362196,12.85797586755557,SH Mode,11.02825479868109,Nhật Bản,3,Bình Dương,94.25
13389,9.95227771670556,1.9459101490553132,10.341742483467284,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
13391,9.305650551780507,2.0794415416798357,10.571316925111784,Sirius,9.934743942186682,Việt Nam,1,Đồng Nai,93.54
13393,9.615805480084347,1.9459101490553132,10.714417768752456,Vision,10.451319901931214,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13394,8.987196820661973,2.6390573296152584,12.206072645530174,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13395,11.156250521031495,2.0794415416798357,9.858490186605392,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
13396,9.433483923290392,2.0794415416798357,11.156250521031495,Exciter,10.834863921828324,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
13397,10.203592144986466,2.4849066497880004,11.918390573078392,Exciter,10.834863921828324,Nhật Bản,3,Đồng Tháp,89.33
13398,10.714417768752456,2.772588722239781,9.21024036697585,Exciter,10.834863921828324,Đang cập nhật,1,Bến Tre,85.93
13399,8.294049640102028,3.2188758248682006,11.695247021764184,Wave,9.975342989636557,Trung Quốc,2,TP. Hồ Chí Minh,98.44
13400,10.257659366256743,1.3862943611198906,9.798127036878302,Vision,10.451319901931214,Việt Nam,1,Hải Phòng,96.07
13405,10.558413520275876,0.0,6.396929655216146,Vario,10.77874793485229,Việt Nam,1,Tiền Giang,93.27
13406,9.615805480084347,2.3978952727983707,13.304684934198283,Nouvo,10.46310334047155,Việt Nam,1,Đồng Nai,93.54
13407,9.809176873064887,1.791759469228055,10.126631103850338,Winner,10.736396675471232,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13408,10.558413520275876,0.0,6.396929655216146,Vario,10.77874793485229,Việt Nam,1,Tiền Giang,93.27
13409,9.740968623038354,2.0794415416798357,10.308952660644293,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13411,10.596634733096073,1.3862943611198906,9.615805480084347,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13412,8.922658299524402,2.70805020110221,10.596634733096073,Lead,10.677984278792396,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13413,8.779557455883728,3.1354942159291497,10.596634733096073,Sirius,9.934743942186682,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13415,10.184900011974314,2.3978952727983707,9.305650551780507,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
13416,10.302263672493496,1.6094379124341003,11.512925464970229,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13417,8.699514748210191,2.0794415416798357,11.002099841204238,Blade,9.94270826568941,Việt Nam,1,TP. Hồ Chí Minh,98.44
13418,8.34283980427146,2.772588722239781,10.062881604686378,Attila,10.183011437286446,Đài Loan,2,Đồng Nai,93.54
13419,7.937374696163295,2.995732273553991,6.78897174299217,Attila,10.183011437286446,Đài Loan,2,TP. Hồ Chí Minh,98.44
13420,8.987196820661973,2.1972245773362196,12.765688433465597,Angela,9.800900963761027,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13421,8.160518247477505,2.3978952727983707,9.6614159913364,Sirius,9.934743942186682,Hàn Quốc,3,Đà Nẵng,93.51
13424,8.45531778769815,2.772588722239781,11.137300672872946,Nouvo,10.46310334047155,Nhật Bản,3,Cần Thơ,91.26
13425,8.496990484098719,2.772588722239781,11.137300672872946,Nouvo,10.46310334047155,Nhật Bản,3,Cần Thơ,91.26
13427,9.472704636443673,1.791759469228055,10.308952660644293,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13428,9.210340371976184,2.772588722239781,9.903387547535795,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13429,9.441452092939569,1.9459101490553132,9.85108838373692,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13431,8.699514748210191,2.6390573296152584,9.210340371976184,Lead,10.677984278792396,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13432,9.581903928408666,1.791759469228055,10.819778284410283,Winner,10.736396675471232,Việt Nam,1,TP. Hồ Chí Minh,98.44
13434,9.903487552536127,2.3978952727983707,11.116499381512734,Vision,10.451319901931214,Việt Nam,1,Đà Nẵng,93.51
13435,9.51044496442652,2.6390573296152584,10.491274217438248,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
13437,7.170119543449628,3.1780538303479458,11.506696102718887,Wave,9.975342989636557,Nhật Bản,3,Đồng Nai,93.54
13438,11.082142548877775,1.791759469228055,10.43623121160305,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
13439,8.779557455883728,2.4849066497880004,9.392661928770137,Attila,10.183011437286446,Đài Loan,2,TP. Hồ Chí Minh,98.44
13440,9.903487552536127,1.0986122886681098,10.819778284410283,Winner X,10.786428304728728,Đang cập nhật,1,Đồng Nai,93.54
13442,9.472704636443673,1.791759469228055,10.858998997563564,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
13447,10.341742483467284,1.0986122886681098,8.07961802938984,Lead,10.677984278792396,Việt Nam,1,Khánh Hoà,92.33
13449,10.558413520275876,1.0986122886681098,9.998797732340453,Air Blade,10.826555268689306,Nhật Bản,3,Đắk Lắk,90.04
13451,9.433483923290392,1.9459101490553132,11.512915464920228,Winner,10.736396675471232,Đang cập nhật,1,Tây Ninh,90.02
13452,10.203592144986466,2.5649493574615367,10.819778284410283,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
13453,9.433483923290392,2.70805020110221,13.710150042306449,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13454,9.648595302907339,2.3978952727983707,10.596634733096073,Lead,10.677984278792396,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13456,10.203592144986466,1.791759469228055,10.275051108968611,Liberty,10.975071168816319,Việt Nam,1,Hà Nội,100.0
13457,8.895629627136483,1.791759469228055,9.740968623038354,Angela,9.800900963761027,Đài Loan,2,TP. Hồ Chí Minh,98.44
13458,8.85366542803745,2.4849066497880004,10.126631103850338,Liberty,10.975071168816319,Đang cập nhật,1,Hà Nội,100.0
13460,9.323669057283185,2.0794415416798357,10.308952660644293,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
13461,7.313220387090301,2.70805020110221,11.05089000537367,Nouvo,10.46310334047155,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13464,8.411832675758411,2.302585092994046,10.819778284410283,Sirius,9.934743942186682,Nhật Bản,3,Kiên Giang,92.18
13465,9.047821442478408,2.70805020110221,6.907755278982137,Wave,9.975342989636557,Đang cập nhật,1,Bình Dương,94.25
13466,8.779557455883728,2.5649493574615367,11.512925464970229,Air Blade,10.826555268689306,Nhật Bản,3,Bình Định,89.04
13467,8.070906088787819,2.4849066497880004,11.512925464970229,Wave,9.975342989636557,Trung Quốc,2,Lâm Đồng,92.96
13470,7.937374696163295,2.6390573296152584,9.903487552536127,Attila,10.183011437286446,Việt Nam,1,Đà Nẵng,93.51
13472,9.525151111816216,2.5649493574615367,13.112313041550827,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13476,9.02401079378469,2.5649493574615367,10.92512880001811,Air Blade,10.826555268689306,Việt Nam,1,Bình Dương,94.25
13477,9.825526011066415,2.3978952727983707,11.512925464970229,Vision,10.451319901931214,Nhật Bản,3,Đà Nẵng,93.51
13478,8.101677747454572,2.4849066497880004,11.512925464970229,Wave,9.975342989636557,Trung Quốc,2,Lâm Đồng,92.96
13479,8.961879012677683,2.302585092994046,11.512925464970229,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
13481,9.464982590349763,1.791759469228055,10.596634733096073,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13482,10.308952660644293,1.0986122886681098,8.961879012677683,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
13485,9.72913416539135,2.3978952727983707,10.92512880001811,Air Blade,10.826555268689306,Đang cập nhật,1,Phú Thọ,88.74
13487,9.51044496442652,2.4849066497880004,10.819778284410283,Air Blade,10.826555268689306,Thái Lan,2,TP. Hồ Chí Minh,98.44
13488,9.998797732340453,1.791759469228055,9.210340371976184,Satria,10.887249999525295,Đang cập nhật,1,Đồng Nai,93.54
13490,9.903487552536127,1.0986122886681098,8.242756345714477,Winner X,10.786428304728728,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13492,10.305613759378778,2.4849066497880004,10.819778284410283,SH Mode,11.02825479868109,Việt Nam,1,TP. Hồ Chí Minh,98.44
13493,10.085809109330082,2.0794415416798357,10.239959789157341,Raider,10.79117302739995,Nước khác,1,Bà Rịa-Vũng Tàu,92.97
13494,10.085809109330082,1.6094379124341003,10.404262840448617,Exciter,10.834863921828324,Nhật Bản,3,Đà Nẵng,93.51
13495,11.127262984158243,1.3862943611198906,9.305650551780507,SH,11.6952282715884,Việt Nam,1,Bình Dương,94.25
13496,10.404262840448617,2.8903717578961645,10.008838068143953,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
13499,8.648221453822641,2.9444389791664403,9.42100640177928,Mio,10.165851817003619,Việt Nam,1,TP. Hồ Chí Minh,98.44
13501,9.680344001221918,2.3978952727983707,11.205040685200927,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
13503,9.350102314351341,2.5649493574615367,10.308952660644293,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13506,10.203592144986466,0.6931471805599453,8.881836305004146,Exciter,10.834863921828324,Việt Nam,1,Cần Thơ,91.26
13507,9.95227771670556,2.0794415416798357,11.002099841204238,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
13509,9.798127036878302,2.0794415416798357,10.308952660644293,Vision,10.451319901931214,Nhật Bản,3,Sóc Trăng,87.82
13511,9.998797732340453,1.0986122886681098,9.903487552536127,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13513,7.313220387090301,2.5649493574615367,11.509469499996838,Future,10.371614421769003,Hàn Quốc,3,TP. Hồ Chí Minh,98.44
13517,9.047821442478408,2.6390573296152584,10.373491181781864,Wave,9.975342989636557,Đang cập nhật,1,Quảng Nam,89.78
13518,11.918390573078392,2.70805020110221,9.565424050523422,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
13519,9.259130536145614,2.0794415416798357,10.778956289890028,Sirius,9.934743942186682,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
13520,7.170119543449628,3.1780538303479458,11.506897332231887,Wave,9.975342989636557,Nhật Bản,3,Đồng Nai,93.54
13521,9.680344001221918,2.0794415416798357,10.165851817003619,Vision,10.451319901931214,Việt Nam,1,Hà Nội,100.0
13523,11.512925464970229,0.6931471805599453,9.615805480084347,SH,11.6952282715884,Thái Lan,2,TP. Hồ Chí Minh,98.44
13525,9.602382459752207,2.1972245773362196,10.714417768752456,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13526,11.002099841204238,1.9459101490553132,8.85366542803745,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
13527,8.411832675758411,2.70805020110221,10.92512880001811,Wave,9.975342989636557,Hàn Quốc,3,TP. Hồ Chí Minh,98.44
13528,10.126631103850338,1.791759469228055,10.799575577092764,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13529,10.933106969717286,1.0986122886681098,8.83927669058535,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
13530,9.433483923290392,2.4849066497880004,11.127262984158243,Jupiter,10.257659366256743,Việt Nam,1,TP. Hồ Chí Minh,98.44
13532,10.106428396532818,1.791759469228055,11.002099841204238,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
13534,8.45531778769815,2.6390573296152584,11.395132429263844,Exciter,10.834863921828324,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13535,9.878169744551839,2.3978952727983707,10.239959789157341,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13536,10.325481962595504,0.0,9.680344001221918,Vision,10.451319901931214,Việt Nam,1,Bình Thuận,92.0
13537,10.126631103850338,2.0794415416798357,11.27720313144916,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13538,10.985292722887856,2.4849066497880004,9.740968623038354,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
13541,10.275051108968611,0.6931471805599453,9.95227771670556,Winner X,10.786428304728728,Việt Nam,1,Đồng Nai,93.54
13544,9.305650551780507,2.3978952727983707,11.225243392518447,Sirius,9.934743942186682,Đang cập nhật,1,Cần Thơ,91.26
13545,9.287301413112312,2.0794415416798357,10.308952660644293,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13547,9.210340371976184,2.6390573296152584,10.915088464214607,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13548,10.239959789157341,1.0986122886681098,10.126631103850338,Exciter,10.834863921828324,Việt Nam,1,Hậu Giang,88.47
13551,8.006367567650246,2.6390573296152584,9.42100640177928,Mio,10.165851817003619,Thái Lan,2,Đắk Lắk,90.04
13555,8.411832675758411,2.833213344056216,11.512915464920228,Air Blade,10.826555268689306,Việt Nam,1,Bình Dương,94.25
13558,9.082507000466299,1.9459101490553132,8.11162807830774,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
13560,8.366370301681654,2.6390573296152584,9.507923269105227,Nouvo,10.46310334047155,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13562,7.843848638152472,2.6390573296152584,11.429543856031177,Attila,10.183011437286446,Việt Nam,1,Bà Rịa-Vũng Tàu,92.97
13563,9.711115659888671,2.3978952727983707,11.05089000537367,Air Blade,10.826555268689306,Việt Nam,1,Đà Nẵng,93.51
13565,9.104979745207238,2.1972245773362196,11.652687407345388,Winner,10.736396675471232,Nhật Bản,3,Đồng Nai,93.54
13567,9.852194258148577,1.9459101490553132,11.302204433654575,Exciter,10.834863921828324,Nước khác,1,TP. Hồ Chí Minh,98.44
13568,11.112447898373103,0.6931471805599453,8.517193191416238,SH,11.6952282715884,Việt Nam,1,Phú Thọ,88.74
13569,9.740968623038354,0.0,10.165851817003619,Blade,9.94270826568941,Việt Nam,1,TP. Hồ Chí Minh,98.44
13570,10.477287975463508,1.0986122886681098,10.239959789157341,Lead,10.677984278792396,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13572,12.301382825334498,2.3978952727983707,10.059122844067577,SH,11.6952282715884,Nước khác,1,TP. Hồ Chí Minh,98.44
13574,9.846917201047734,2.4849066497880004,10.239959789157341,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13575,10.596634733096073,1.9459101490553132,11.156250521031495,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
13576,12.56374708980199,1.791759469228055,7.600902459542082,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
13578,9.898475010712584,3.044522437723423,9.21024036697585,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13579,9.104979856318357,2.6390573296152584,11.506051896027056,Air Blade,10.826555268689306,Đang cập nhật,1,Bình Dương,94.25
13581,8.922658299524402,2.302585092994046,10.126631103850338,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
13582,11.225243392518447,1.791759469228055,9.903487552536127,SH,11.6952282715884,Việt Nam,1,Khánh Hoà,92.33
13584,9.769956159911606,0.6931471805599453,10.308952660644293,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
13586,8.699514748210191,2.995732273553991,10.757902880692196,Mio,10.165851817003619,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13588,8.411832675758411,2.833213344056216,8.517193191416238,Mio,10.165851817003619,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13590,9.047821442478408,2.1972245773362196,10.435555942570769,Sirius,9.934743942186682,Việt Nam,1,Bình Dương,94.25
13591,10.335269968961667,1.0986122886681098,10.404262840448617,Air Blade,10.826555268689306,Việt Nam,1,Đồng Nai,93.54
13592,8.268731832117737,2.3978952727983707,9.210340371976184,Nouvo,10.46310334047155,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13595,10.532096211958502,2.833213344056216,10.308952660644293,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13596,9.546812608597396,1.3862943611198906,12.611537753638338,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13598,9.210340371976184,2.1972245773362196,9.680344001221918,Liberty,10.975071168816319,Nhật Bản,3,Nghệ An,88.34
13599,9.159047077588632,1.9459101490553132,10.388995368317829,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
13600,9.350102314351341,2.3978952727983707,7.1180162044653335,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
13601,9.210340371976184,2.833213344056216,13.710150042306449,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13604,8.794824928014517,2.3978952727983707,10.46310334047155,Sirius,9.934743942186682,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13606,8.160518247477505,2.6390573296152584,11.512915464920228,Mio,10.165851817003619,Thái Lan,2,Bình Dương,94.25
13608,9.104979856318357,2.3978952727983707,10.46310334047155,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13609,9.769956159911606,2.4849066497880004,11.097410021008562,Exciter,10.834863921828324,Việt Nam,1,Bà Rịa-Vũng Tàu,92.97
13611,9.104979856318357,2.3978952727983707,10.915088464214607,Raider,10.79117302739995,Việt Nam,1,Bình Dương,94.25
13612,8.85366542803745,2.772588722239781,11.512925464970229,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13613,11.608235644774552,2.70805020110221,10.126631103850338,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
13615,10.645424897265505,0.6931471805599453,9.615805480084347,Vario,10.77874793485229,Việt Nam,1,TP. Hồ Chí Minh,98.44
13616,9.159047077588632,2.3978952727983707,11.512925464970229,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
13618,8.294049640102028,2.833213344056216,9.903487552536127,Wave,9.975342989636557,Nhật Bản,3,Tiền Giang,93.27
13619,8.294049640102028,2.833213344056216,9.903487552536127,Wave,9.975342989636557,Nhật Bản,3,Tiền Giang,93.27
13623,10.799575577092764,2.0794415416798357,10.596634733096073,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
13624,10.419300717813158,0.6931471805599453,10.915088464214607,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
13625,11.407564949312402,0.6931471805599453,7.600902459542082,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
13626,8.517193191416238,2.8903717578961645,11.502875129116727,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13627,10.239959789157341,1.0986122886681098,8.411832675758411,Winner X,10.786428304728728,Việt Nam,1,TP. Hồ Chí Minh,98.44
13631,7.600902459542082,2.0794415416798357,9.210340371976184,Nouvo,10.46310334047155,Nhật Bản,3,Đồng Nai,93.54
13632,9.998797732340453,1.0986122886681098,13.029273929947596,Vario,10.77874793485229,Việt Nam,1,Bình Phước,92.14
13633,8.922658299524402,1.0986122886681098,11.362102575235644,Exciter,10.834863921828324,Trung Quốc,2,TP. Hồ Chí Minh,98.44
13635,10.308952660644293,1.6094379124341003,8.343315881404946,Satria,10.887249999525295,Nước khác,3,Đồng Nai,93.54
13636,8.517193191416238,2.6390573296152584,11.512925464970229,Wave,9.975342989636557,Việt Nam,1,Bắc Ninh,92.97
13637,10.596634733096073,1.3862943611198906,11.512925464970229,SH,11.6952282715884,Mỹ,3,Hà Nội,100.0
13639,9.472704636443673,2.6390573296152584,11.097410021008562,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
13640,9.615805480084347,2.0794415416798357,10.308952660644293,Jupiter,10.257659366256743,Đang cập nhật,1,Đà Nẵng,93.51
13641,9.210340371976184,2.8903717578961645,12.89921982609012,Jupiter,10.257659366256743,Việt Nam,1,TP. Hồ Chí Minh,98.44
13642,9.581903928408666,2.0794415416798357,10.645424897265505,Exciter,10.834863921828324,Việt Nam,1,Đồng Nai,93.54
13644,9.711115659888671,3.2188758248682006,10.008838068143953,Future,10.371614421769003,Việt Nam,1,An Giang,91.92
13645,8.922658299524402,2.9444389791664403,10.819778284410283,Jupiter,10.257659366256743,Đang cập nhật,1,Hà Nội,100.0
13646,8.242756345714477,3.044522437723423,11.512915464920228,Wave,9.975342989636557,Trung Quốc,2,TP. Hồ Chí Minh,98.44
13647,9.092557236319795,2.6390573296152584,10.819778284410283,Sirius,9.934743942186682,Việt Nam,1,Hà Nội,100.0
13649,9.680344001221918,2.3978952727983707,9.903487552536127,Air Blade,10.826555268689306,Việt Nam,1,Đồng Nai,93.54
13650,9.210340371976184,2.70805020110221,11.512925464970229,Air Blade,10.826555268689306,Việt Nam,1,Tây Ninh,90.02
13652,8.242756345714477,2.70805020110221,9.502263438685219,Elegant,9.752664662801545,Đài Loan,2,TP. Hồ Chí Minh,98.44
13654,9.210340371976184,3.044522437723423,11.156250521031495,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
13655,9.047821442478408,2.3978952727983707,8.366370301681654,Future,10.371614421769003,Việt Nam,1,Hà Nội,100.0
13656,10.46310334047155,1.0986122886681098,8.85366542803745,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
13657,10.106428396532818,1.791759469228055,10.491274217438248,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
13658,9.546812608597396,0.6931471805599453,6.318968113746434,Raider,10.79117302739995,Nước khác,1,TP. Hồ Chí Minh,98.44
13661,8.732304571033183,2.4849066497880004,11.512925464970229,Sirius,9.934743942186682,Đang cập nhật,1,Đà Nẵng,93.51
13664,10.448714603019452,2.3978952727983707,10.085809109330082,SH,11.6952282715884,Việt Nam,1,Đắk Lắk,90.04
13665,9.735068900911164,2.0794415416798357,10.062881604686378,Jupiter,10.257659366256743,Nước khác,1,An Giang,91.92
13668,9.305650551780507,3.1354942159291497,9.21024036697585,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13671,8.987196820661973,2.302585092994046,10.154985297346865,Nouvo,10.46310334047155,Việt Nam,1,Hà Nam,91.17
13673,10.085809109330082,1.6094379124341003,10.440448649906745,Vision,10.451319901931214,Nhật Bản,3,Nam Định,86.35
13675,10.203592144986466,1.6094379124341003,9.903487552536127,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
13676,8.85366542803745,2.833213344056216,11.512925464970229,Lead,10.677984278792396,Nhật Bản,3,TP. Hồ Chí Minh,98.44
13677,9.615805480084347,0.6931471805599453,8.612503371220562,Sirius,9.934743942186682,Việt Nam,1,Bình Dương,94.25
13678,8.34283980427146,1.9459101490553132,10.799575577092764,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
13679,10.491274217438248,1.0986122886681098,9.027618735160889,Air Blade,10.826555268689306,Thái Lan,2,Đồng Nai,93.54
13681,9.305650551780507,1.3862943611198906,10.308952660644293,Vision,10.451319901931214,Đài Loan,2,TP. Hồ Chí Minh,98.44
